project,category,ga_confs,ga_runtime,ga_price,ga_max_failure_rate,ga_period,bf_confs,bf_runtime,bf_price,bf_max_failure_rate,bf_period,runtime_rate,price_rate,period_rate,difference
assertj-core_dot,6-0.4,{'29CPU4Mem8GB.sh': 6},5.267176190476145,0.0004959350504285,0.125,9.315292358398438,{'29CPU4Mem8GB.sh': 6},5.267176190476145,0.0004959350504285,0.125,585.1488909721375,1.0,1.0,0.015919524931376817,False
assertj-core_dot,6-0.6,{'29CPU4Mem8GB.sh': 6},5.267176190476145,0.0004959350504285,0.125,8.121735572814941,{'29CPU4Mem8GB.sh': 6},5.267176190476145,0.0004959350504285,0.125,585.4247751235962,1.0,1.0,0.013873235158351921,False
assertj-core_dot,6-0.8,{'29CPU4Mem8GB.sh': 6},5.267176190476145,0.0004959350504285,0.125,9.505533218383787,{'29CPU4Mem8GB.sh': 6},5.267176190476145,0.0004959350504285,0.125,583.1929125785828,1.0,1.0,0.016299123349004963,False
assertj-core_dot,6-1,{'29CPU4Mem8GB.sh': 6},5.267176190476145,0.0004959350504285,0.125,9.792559385299684,{'29CPU4Mem8GB.sh': 6},5.267176190476145,0.0004959350504285,0.125,586.9064631462097,1.0,1.0,0.016685042677507828,False
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,1-0,{'29CPU4Mem8GB.sh': 1},26.592279999999995,0.0004376202878666,0.0,0.2601857185363769,{'29CPU4Mem8GB.sh': 1},26.592279999999995,0.0004376202878666,0.0,0.0002493858337402,1.0,1.0,1043.3059273423999,False
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,1-0.2,{'29CPU4Mem8GB.sh': 1},26.592279999999995,0.0004376202878666,0.0,0.0662257671356201,{'29CPU4Mem8GB.sh': 1},26.592279999999995,0.0004376202878666,0.0,0.0003087520599365,1.0,1.0,214.4949806949969,False
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,1-0.4,{'29CPU4Mem8GB.sh': 1},26.592279999999995,0.0004376202878666,0.0,0.0665233135223388,{'29CPU4Mem8GB.sh': 1},26.592279999999995,0.0004376202878666,0.0,0.0002448558807373,1.0,1.0,271.68354430380236,False
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,1-0.6,{'29CPU4Mem8GB.sh': 1},26.592279999999995,0.0004376202878666,0.0,0.0661139488220214,{'29CPU4Mem8GB.sh': 1},26.592279999999995,0.0004376202878666,0.0,0.0002417564392089,1.0,1.0,273.4733727811602,False
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,1-0.8,{'29CPU4Mem8GB.sh': 1},26.592279999999995,0.0004376202878666,0.0,0.0660407543182373,{'29CPU4Mem8GB.sh': 1},26.592279999999995,0.0004376202878666,0.0,0.0002772808074951,1.0,1.0,238.17282889081443,False
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,1-1,{'29CPU4Mem8GB.sh': 1},26.592279999999995,0.0004376202878666,0.0,0.0660483837127685,{'29CPU4Mem8GB.sh': 1},26.592279999999995,0.0004376202878666,0.0,0.0002291202545166,1.0,1.0,288.26951092612035,False
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,2-0,{'29CPU4Mem8GB.sh': 2},16.578153333333333,0.0004972891989999,0.0,0.2072019577026367,{'29CPU4Mem8GB.sh': 2},16.578153333333333,0.0004972891989999,0.0,0.0017673969268798,1.0,1.0,117.2356670713666,False
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,2-0.2,{'29CPU4Mem8GB.sh': 2},16.578153333333333,0.0004972891989999,0.0,0.1835331916809082,{'29CPU4Mem8GB.sh': 2},16.578153333333333,0.0004972891989999,0.0,0.0018177032470703,1.0,1.0,100.96983210912977,False
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,2-0.4,{'29CPU4Mem8GB.sh': 2},16.578153333333333,0.0004972891989999,0.0,0.1827208995819091,{'29CPU4Mem8GB.sh': 2},16.578153333333333,0.0004972891989999,0.0,0.0017735958099365,1.0,1.0,103.02285253394405,False
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,2-0.6,{'29CPU4Mem8GB.sh': 2},16.578153333333333,0.0004972891989999,0.0,0.1834230422973632,{'29CPU4Mem8GB.sh': 2},16.578153333333333,0.0004972891989999,0.0,0.0018448829650878,1.0,1.0,99.42258981649489,False
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,2-0.8,{'29CPU4Mem8GB.sh': 2},16.578153333333333,0.0004972891989999,0.0,0.183403730392456,{'29CPU4Mem8GB.sh': 2},16.578153333333333,0.0004972891989999,0.0,0.0019664764404296,1.0,1.0,93.26515518914088,False
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,2-1,{'29CPU4Mem8GB.sh': 2},16.578153333333333,0.0004972891989999,0.0,0.1844754219055175,{'29CPU4Mem8GB.sh': 2},16.578153333333333,0.0004972891989999,0.0,0.0019121170043945,1.0,1.0,96.47705735661,False
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,4-0,{'29CPU4Mem8GB.sh': 4},16.578153333333333,0.0006166270212666,0.0,0.2090299129486084,{'29CPU4Mem8GB.sh': 4},16.578153333333333,0.0006166270212666,0.0,0.350538969039917,1.0,1.0,0.5963100579690628,False
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,4-0.2,{'29CPU4Mem8GB.sh': 4},16.578153333333333,0.0006166270212666,0.0,0.1859638690948486,{'29CPU4Mem8GB.sh': 4},16.578153333333333,0.0006166270212666,0.0,0.3179945945739746,1.0,1.0,0.5848019817569198,False
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,4-0.4,{'29CPU4Mem8GB.sh': 4},16.578153333333333,0.0006166270212666,0.0,0.1853790283203125,{'29CPU4Mem8GB.sh': 4},16.578153333333333,0.0006166270212666,0.0,0.325268030166626,1.0,1.0,0.5699269867541173,False
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,4-0.6,{'29CPU4Mem8GB.sh': 4},16.578153333333333,0.0006166270212666,0.0,0.1840009689331054,{'29CPU4Mem8GB.sh': 4},16.578153333333333,0.0006166270212666,0.0,0.3196003437042236,1.0,1.0,0.5757220621245339,False
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,4-0.8,{'29CPU4Mem8GB.sh': 4},16.578153333333333,0.0006166270212666,0.0,0.1856718063354492,{'29CPU4Mem8GB.sh': 4},16.578153333333333,0.0006166270212666,0.0,0.3293991088867187,1.0,1.0,0.5636682107701216,False
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,4-1,{'29CPU4Mem8GB.sh': 4},16.578153333333333,0.0006166270212666,0.0,0.1853635311126709,{'29CPU4Mem8GB.sh': 4},16.578153333333333,0.0006166270212666,0.0,0.316652774810791,1.0,1.0,0.5853841995334822,False
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,6-0,{'29CPU4Mem8GB.sh': 6},16.578153333333333,0.0007359648435333,0.0,0.2175848484039306,{'29CPU4Mem8GB.sh': 6},16.578153333333333,0.0007359648435333,0.0,261.7675573825836,1.0,1.0,0.0008312139616519467,False
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,6-0.2,{'29CPU4Mem8GB.sh': 6},16.578153333333333,0.0007359648435333,0.0,0.1925232410430908,{'29CPU4Mem8GB.sh': 6},16.578153333333333,0.0007359648435333,0.0,259.30377888679504,1.0,1.0,0.0007424621494896964,False
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,6-0.4,{'29CPU4Mem8GB.sh': 6},16.578153333333333,0.0007359648435333,0.0,0.191162109375,{'29CPU4Mem8GB.sh': 6},16.578153333333333,0.0007359648435333,0.0,259.9135670661926,1.0,1.0,0.000735483382159564,False
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,6-0.6,{'29CPU4Mem8GB.sh': 6},16.578153333333333,0.0007359648435333,0.0,0.1898853778839111,{'29CPU4Mem8GB.sh': 6},16.578153333333333,0.0007359648435333,0.0,259.4492907524109,1.0,1.0,0.0007318785776335626,False
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,6-0.8,{'29CPU4Mem8GB.sh': 6},16.578153333333333,0.0007359648435333,0.0,0.1907751560211181,{'29CPU4Mem8GB.sh': 6},16.578153333333333,0.0007359648435333,0.0,260.9222450256348,1.0,1.0,0.0007311571154171812,False
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,6-1,{'29CPU4Mem8GB.sh': 6},16.578153333333333,0.0007359648435333,0.0,0.1919565200805664,{'29CPU4Mem8GB.sh': 6},16.578153333333333,0.0007359648435333,0.0,260.7719542980194,1.0,1.0,0.0007361087606115484,False
commons-exec_dot,1-0,{'01noThrottling.sh': 1},54.91317999999997,0.0010664139555999,0.0,0.097985029220581,{'01noThrottling.sh': 1},54.91317999999997,0.0010664139555999,0.0,0.0019850730895996,1.0,1.0,49.360917607494805,False
commons-exec_dot,1-0.2,{'01noThrottling.sh': 1},54.91317999999997,0.0010664139555999,0.0,0.071207046508789,{'01noThrottling.sh': 1},54.91317999999997,0.0010664139555999,0.0,0.0017526149749755,1.0,1.0,40.62903006393883,False
commons-exec_dot,1-0.4,{'01noThrottling.sh': 1},54.91317999999997,0.0010664139555999,0.0,0.0702829360961914,{'01noThrottling.sh': 1},54.91317999999997,0.0010664139555999,0.0,0.0017459392547607,1.0,1.0,40.2550867130967,False
commons-exec_dot,1-0.6,{'01noThrottling.sh': 1},54.91317999999997,0.0010664139555999,0.0,0.0704548358917236,{'01noThrottling.sh': 1},54.91317999999997,0.0010664139555999,0.0,0.001760721206665,1.0,1.0,40.014759647935875,False
commons-exec_dot,1-0.8,{'01noThrottling.sh': 1},54.91317999999997,0.0010664139555999,0.0,0.0699825286865234,{'01noThrottling.sh': 1},54.91317999999997,0.0010664139555999,0.0,0.0018987655639648,1.0,1.0,36.856855851331815,False
commons-exec_dot,1-1,{'01noThrottling.sh': 1},54.91317999999997,0.0010664139555999,0.0,0.0700190067291259,{'01noThrottling.sh': 1},54.91317999999997,0.0010664139555999,0.0,0.0018534660339355,1.0,1.0,37.77733470542926,False
commons-exec_dot,2-0,{'01noThrottling.sh': 2},42.01880999999992,0.0016100545873333,0.0,0.2340531349182129,{'01noThrottling.sh': 2},42.01880999999992,0.0016100545873333,0.0,0.0138087272644042,1.0,1.0,16.949652957629873,False
commons-exec_dot,2-0.2,{'01noThrottling.sh': 2},42.01880999999992,0.0016100545873333,0.0,0.2090735435485839,{'01noThrottling.sh': 2},42.01880999999992,0.0016100545873333,0.0,0.0134813785552978,1.0,1.0,15.508320806437405,False
commons-exec_dot,2-0.4,{'01noThrottling.sh': 2},42.01880999999992,0.0016100545873333,0.0,0.2075417041778564,{'01noThrottling.sh': 2},42.01880999999992,0.0016100545873333,0.0,0.0135219097137451,1.0,1.0,15.348549766375754,False
commons-exec_dot,2-0.6,{'01noThrottling.sh': 2},42.01880999999992,0.0016100545873333,0.0,0.2054169178009033,{'01noThrottling.sh': 2},42.01880999999992,0.0016100545873333,0.0,0.0136198997497558,1.0,1.0,15.08211672443377,False
commons-exec_dot,2-0.8,{'01noThrottling.sh': 2},42.01880999999992,0.0016100545873333,0.0,0.2089354991912841,{'01noThrottling.sh': 2},42.01880999999992,0.0016100545873333,0.0,0.0136919021606445,1.0,1.0,15.259786167026567,False
commons-exec_dot,2-1,{'01noThrottling.sh': 2},42.01880999999992,0.0016100545873333,0.0,0.2085583209991455,{'01noThrottling.sh': 2},42.01880999999992,0.0016100545873333,0.0,0.0137007236480712,1.0,1.0,15.222431044984,False
commons-exec_dot,4-0,{'01noThrottling.sh': 4},40.01245166666661,0.0026973358507999,0.0,0.2980673313140869,{'01noThrottling.sh': 4},40.01245166666661,0.0026973358507999,0.0,0.5732545852661133,1.0,1.0,0.519956296861925,False
commons-exec_dot,4-0.2,{'01noThrottling.sh': 4},40.01245166666661,0.0026973358507999,0.0,0.2819182872772217,{'01noThrottling.sh': 4},40.01245166666661,0.0026973358507999,0.0,0.5752291679382324,1.0,1.0,0.49009734379028186,False
commons-exec_dot,4-0.4,{'01noThrottling.sh': 4},40.01245166666661,0.0026973358507999,0.0,0.2745797634124756,{'01noThrottling.sh': 4},40.01245166666661,0.0026973358507999,0.0,0.5624988079071045,1.0,1.0,0.4881428361317023,False
commons-exec_dot,4-0.6,{'01noThrottling.sh': 4},40.01245166666661,0.0026973358507999,0.0,0.2704811096191406,{'01noThrottling.sh': 4},40.01245166666661,0.0026973358507999,0.0,0.5641789436340332,1.0,1.0,0.47942432568804627,False
commons-exec_dot,4-0.8,{'01noThrottling.sh': 4},40.01245166666661,0.0026973358507999,0.0,0.2740790843963623,{'01noThrottling.sh': 4},40.01245166666661,0.0026973358507999,0.0,0.5742390155792236,1.0,1.0,0.4772909484736144,False
commons-exec_dot,4-1,{'01noThrottling.sh': 4},40.01245166666661,0.0026973358507999,0.0,0.2759699821472168,{'01noThrottling.sh': 4},40.01245166666661,0.0026973358507999,0.0,0.569164514541626,1.0,1.0,0.4848685662869688,False
commons-exec_dot,6-0,{'01noThrottling.sh': 6},38.014431666666624,0.0037846171142666,0.0,0.3408887386322021,{'01noThrottling.sh': 6},38.014431666666624,0.0037846171142666,0.0,262.76001811027527,1.0,1.0,0.0012973386936255184,False
commons-exec_dot,6-0.2,{'01noThrottling.sh': 6},38.014431666666624,0.0037846171142666,0.0,0.3092076778411865,{'01noThrottling.sh': 6},38.014431666666624,0.0037846171142666,0.0,262.13215732574463,1.0,1.0,0.0011795869724481854,False
commons-exec_dot,6-0.4,{'01noThrottling.sh': 6},38.014431666666624,0.0037846171142666,0.0,0.3202550411224365,{'01noThrottling.sh': 6},38.014431666666624,0.0037846171142666,0.0,263.1415317058563,1.0,1.0,0.0012170448315259584,False
commons-exec_dot,6-0.6,{'01noThrottling.sh': 6},38.014431666666624,0.0037846171142666,0.0,0.3152689933776855,{'01noThrottling.sh': 6},38.014431666666624,0.0037846171142666,0.0,263.2632110118866,1.0,1.0,0.0011975429159505723,False
commons-exec_dot,6-0.8,{'01noThrottling.sh': 6},38.014431666666624,0.0037846171142666,0.0,0.3251852989196777,{'01noThrottling.sh': 6},38.014431666666624,0.0037846171142666,0.0,262.5215656757355,1.0,1.0,0.0012386993734501185,False
commons-exec_dot,6-1,{'01noThrottling.sh': 6},38.014431666666624,0.0037846171142666,0.0,0.3259146213531494,{'01noThrottling.sh': 6},38.014431666666624,0.0037846171142666,0.0,263.83858728408813,1.0,1.0,0.0012352803458662433,False
db-scheduler_dot,1-0.2,{'29CPU4Mem8GB.sh': 1},12.964009999999991,0.0002133443912333,0.0066666666666667,0.0669975280761718,{'29CPU4Mem8GB.sh': 1},12.964009999999991,0.0002133443912333,0.0066666666666667,0.000908613204956,1.0,1.0,73.7360272894297,False
db-scheduler_dot,1-0.4,{'29CPU4Mem8GB.sh': 1},12.964009999999991,0.0002133443912333,0.0066666666666667,0.068094253540039,{'29CPU4Mem8GB.sh': 1},12.964009999999991,0.0002133443912333,0.0066666666666667,0.0009951591491699,1.0,1.0,68.42549113560278,False
db-scheduler_dot,1-0.6,{'29CPU4Mem8GB.sh': 1},12.964009999999991,0.0002133443912333,0.0066666666666667,0.066260814666748,{'29CPU4Mem8GB.sh': 1},12.964009999999991,0.0002133443912333,0.0066666666666667,0.0009436607360839,1.0,1.0,70.21677614957672,False
db-scheduler_dot,1-0.8,{'29CPU4Mem8GB.sh': 1},12.964009999999991,0.0002133443912333,0.0066666666666667,0.0671949386596679,{'29CPU4Mem8GB.sh': 1},12.964009999999991,0.0002133443912333,0.0066666666666667,0.000941514968872,1.0,1.0,71.36895416561681,False
db-scheduler_dot,1-1,{'29CPU4Mem8GB.sh': 1},12.964009999999991,0.0002133443912333,0.0066666666666667,0.0673403739929199,{'29CPU4Mem8GB.sh': 1},12.964009999999991,0.0002133443912333,0.0066666666666667,0.0009982585906982,1.0,1.0,67.45784571292377,False
db-scheduler_dot,2-0.2,{'29CPU4Mem8GB.sh': 2},12.055412348993285,0.0002430024839799,0.0066666666666667,0.1950938701629638,{'29CPU4Mem8GB.sh': 2},12.055412348993285,0.0002430024839799,0.0066666666666667,0.0071656703948974,1.0,1.0,27.226185326900904,False
db-scheduler_dot,2-0.4,{'29CPU4Mem8GB.sh': 2},12.055412348993285,0.0002430024839799,0.0066666666666667,0.1941761970520019,{'29CPU4Mem8GB.sh': 2},12.055412348993285,0.0002430024839799,0.0066666666666667,0.0071885585784912,1.0,1.0,27.011840403303406,False
db-scheduler_dot,2-0.6,{'29CPU4Mem8GB.sh': 2},12.055412348993285,0.0002430024839799,0.0066666666666667,0.1948335170745849,{'29CPU4Mem8GB.sh': 2},12.055412348993285,0.0002430024839799,0.0066666666666667,0.007143497467041,1.0,1.0,27.27424738001474,False
db-scheduler_dot,2-0.8,{'29CPU4Mem8GB.sh': 2},12.055412348993285,0.0002430024839799,0.0066666666666667,0.1933612823486328,{'29CPU4Mem8GB.sh': 2},12.055412348993285,0.0002430024839799,0.0066666666666667,0.0070765018463134,1.0,1.0,27.32441629325187,False
db-scheduler_dot,2-1,{'29CPU4Mem8GB.sh': 2},12.055412348993285,0.0002430024839799,0.0066666666666667,0.1948113441467285,{'29CPU4Mem8GB.sh': 2},12.055412348993285,0.0002430024839799,0.0066666666666667,0.0071246623992919,1.0,1.0,27.343238630659922,False
db-scheduler_dot,4-0.2,{'29CPU4Mem8GB.sh': 4},12.001932348993282,0.0003023186694731,0.0066666666666667,0.2294552326202392,{'29CPU4Mem8GB.sh': 4},12.001932348993282,0.0003023186694731,0.0066666666666667,0.4300341606140136,1.0,1.0,0.53357443113965,False
